order_date,product_id,quantity,customer_id,product_name,unit_price,month,year,TotalRevenue,Weekday,Quarter,IsWeekend,First_Order_Date,Customer_Type,Sales_Category,Monthly_Sales_Growth
1998-03-02,40,20,LINOD,Boston Crab Meat,18.4,3,1998,368.0,0,1,weekday,1997-01-06,Returning Customer,Low,0.0
1998-03-03,50,24,AROUT,Valkoinen suklaa,16.25,3,1998,390.0,1,1,weekday,1996-11-15,Returning Customer,High,0.0
1998-03-03,35,10,VAFFE,Steeleye Stout,18.0,3,1998,180.0,1,1,weekday,1996-11-28,Returning Customer,Low,0.0
1998-03-03,63,40,VAFFE,Vegie-spread,43.9,3,1998,1756.0,1,1,weekday,1996-11-28,Returning Customer,High,0.0
1998-03-03,17,15,HANAR,Alice Mutton,39.0,3,1998,585.0,1,1,weekday,1996-07-08,Returning Customer,Low,0.0
1998-03-03,24,35,HANAR,Guaraná Fantástica,4.5,3,1998,157.5,1,1,weekday,1996-07-08,Returning Customer,High,0.0
1998-03-03,42,10,LAMAI,Singaporean Hokkien Fried Mee,14.0,3,1998,140.0,1,1,weekday,1996-11-11,Returning Customer,Low,0.0
1998-03-03,43,10,LAMAI,Ipoh Coffee,46.0,3,1998,460.0,1,1,weekday,1996-11-11,Returning Customer,Low,0.0
1998-03-03,67,24,LAMAI,Laughing Lumberjack Lager,14.0,3,1998,336.0,1,1,weekday,1996-11-11,Returning Customer,High,0.0
1998-03-04,10,20,BERGS,Ikura,31.0,3,1998,620.0,2,1,weekday,1996-08-12,Returning Customer,Low,0.0
1998-03-04,28,30,BERGS,Rössle Sauerkraut,45.6,3,1998,1368.0,2,1,weekday,1996-08-12,Returning Customer,High,0.0
1998-03-04,75,6,BERGS,Rhönbräu Klosterbier,7.75,3,1998,46.5,2,1,weekday,1996-08-12,Returning Customer,Low,0.0
1998-03-04,36,25,HANAR,Inlagd Sill,19.0,3,1998,475.0,2,1,weekday,1996-07-08,Returning Customer,High,0.0
1998-03-04,52,12,HANAR,Filo Mix,7.0,3,1998,84.0,2,1,weekday,1996-07-08,Returning Customer,Low,0.0
1998-03-04,11,2,ANATR,Queso Cabrales,21.0,3,1998,42.0,2,1,weekday,1996-09-18,Returning Customer,Low,0.0
1998-03-04,13,10,ANATR,Konbu,6.0,3,1998,60.0,2,1,weekday,1996-09-18,Returning Customer,Low,0.0
1998-03-04,19,7,ANATR,Teatime Chocolate Biscuits,9.2,3,1998,64.39999999999999,2,1,weekday,1996-09-18,Returning Customer,Low,0.0
1998-03-04,72,10,ANATR,Mozzarella di Giovanni,34.8,3,1998,348.0,2,1,weekday,1996-09-18,Returning Customer,Low,0.0
1998-03-05,20,5,LACOR,Sir Rodney's Marmalade,81.0,3,1998,405.0,3,1,weekday,1998-01-29,Returning Customer,Low,0.0
1998-03-05,52,5,LACOR,Filo Mix,7.0,3,1998,35.0,3,1,weekday,1998-01-29,Returning Customer,Low,-0.5833333333333333
1998-03-05,76,20,LACOR,Lakkalikööri,18.0,3,1998,360.0,3,1,weekday,1998-01-29,Returning Customer,Low,0.0
1998-03-05,47,5,GALED,Zaanse koeken,9.5,3,1998,47.5,3,1,weekday,1996-11-28,Returning Customer,Low,0.0
1998-03-05,76,5,GALED,Lakkalikööri,18.0,3,1998,90.0,3,1,weekday,1996-11-28,Returning Customer,Low,-0.75
1998-03-05,21,60,FRANK,Sir Rodney's Scones,10.0,3,1998,600.0,3,1,weekday,1996-07-29,Returning Customer,High,0.0
1998-03-05,75,49,FRANK,Rhönbräu Klosterbier,7.75,3,1998,379.75,3,1,weekday,1996-07-29,Returning Customer,High,7.166666666666666
1998-03-05,77,15,FRANK,Original Frankfurter grüne Soße,13.0,3,1998,195.0,3,1,weekday,1996-07-29,Returning Customer,Low,0.0
1998-03-06,21,36,SUPRD,Sir Rodney's Scones,10.0,3,1998,360.0,4,1,weekday,1996-07-09,Returning Customer,High,-0.4
1998-03-06,27,25,SUPRD,Schoggi Schokolade,43.9,3,1998,1097.5,4,1,weekday,1996-07-09,Returning Customer,High,0.0
1998-03-06,55,25,SUPRD,Pâté chinois,24.0,3,1998,600.0,4,1,weekday,1996-07-09,Returning Customer,High,0.0
1998-03-06,58,30,SUPRD,Escargots de Bourgogne,13.25,3,1998,397.5,4,1,weekday,1996-07-09,Returning Customer,High,0.0
1998-03-06,13,42,RICSU,Konbu,6.0,3,1998,252.0,4,1,weekday,1996-07-12,Returning Customer,High,3.2
1998-03-06,57,30,RICSU,Ravioli Angelo,19.5,3,1998,585.0,4,1,weekday,1996-07-12,Returning Customer,High,0.0
1998-03-06,16,30,BONAP,Pavlova,17.45,3,1998,523.5,4,1,weekday,1996-10-16,Returning Customer,High,0.2500000000000002
1998-03-06,62,14,BONAP,Tarte au sucre,49.3,3,1998,690.1999999999999,4,1,weekday,1996-10-16,Returning Customer,Low,0.0
1998-03-06,72,16,BONAP,Mozzarella di Giovanni,34.8,3,1998,556.8,4,1,weekday,1996-10-16,Returning Customer,Low,0.5999999999999999
1998-03-06,75,20,BONAP,Rhönbräu Klosterbier,7.75,3,1998,155.0,4,1,weekday,1996-10-16,Returning Customer,Low,-0.5918367346938775
1998-03-06,53,2,ISLAT,Perth Pasties,32.8,3,1998,65.6,4,1,weekday,1996-09-26,Returning Customer,Low,0.0
1998-03-06,61,30,ISLAT,Sirop d'érable,28.5,3,1998,855.0,4,1,weekday,1996-09-26,Returning Customer,High,0.0
1998-03-09,6,20,LEHMS,Grandma's Boysenberry Spread,25.0,3,1998,500.0,0,1,weekday,1996-08-13,Returning Customer,Low,0.0
1998-03-09,1,21,WELLI,Chai,18.0,3,1998,378.0,0,1,weekday,1996-07-15,Returning Customer,Low,-0.65
1998-03-09,18,4,WELLI,Carnarvon Tigers,62.5,3,1998,250.0,0,1,weekday,1996-07-15,Returning Customer,Low,0.0
1998-03-09,23,8,WELLI,Tunnbröd,9.0,3,1998,72.0,0,1,weekday,1996-07-15,Returning Customer,Low,0.0
1998-03-09,36,30,GREAL,Inlagd Sill,19.0,3,1998,570.0,0,1,weekday,1997-05-06,Returning Customer,High,0.19999999999999996
1998-03-10,28,8,CACTU,Rössle Sauerkraut,45.6,3,1998,364.8,1,1,weekday,1997-04-29,Returning Customer,Low,-0.7333333333333334
1998-03-10,34,20,CACTU,Sasquatch Ale,14.0,3,1998,280.0,1,1,weekday,1997-04-29,Returning Customer,Low,0.0
1998-03-10,13,20,QUICK,Konbu,6.0,3,1998,120.0,1,1,weekday,1996-08-05,Returning Customer,Low,-0.5238095238095238
1998-03-10,43,24,QUICK,Ipoh Coffee,46.0,3,1998,1104.0,1,1,weekday,1996-08-05,Returning Customer,High,1.4
1998-03-10,60,49,QUICK,Camembert Pierrot,34.0,3,1998,1666.0,1,1,weekday,1996-08-05,Returning Customer,High,0.96
1998-03-10,71,35,QUICK,Flotemysost,21.5,3,1998,752.5,1,1,weekday,1996-08-05,Returning Customer,High,0.0
1998-03-10,2,10,MAGAA,Chang,19.0,3,1998,190.0,1,1,weekday,1996-08-07,Returning Customer,Low,0.0
1998-03-10,67,40,MAGAA,Laughing Lumberjack Lager,14.0,3,1998,560.0,1,1,weekday,1996-08-07,Returning Customer,High,0.6666666666666667
1998-03-11,7,8,BONAP,Uncle Bob's Organic Dried Pears,30.0,3,1998,240.0,2,1,weekday,1996-10-16,Returning Customer,Low,0.0
1998-03-11,13,20,BONAP,Konbu,6.0,3,1998,120.0,2,1,weekday,1996-10-16,Returning Customer,Low,0.0
1998-03-11,31,44,SAVEA,Gorgonzola Telino,12.5,3,1998,550.0,2,1,weekday,1996-10-08,Returning Customer,High,0.0
1998-03-11,62,30,SAVEA,Tarte au sucre,49.3,3,1998,1479.0,2,1,weekday,1996-10-08,Returning Customer,High,1.1428571428571432
1998-03-11,68,80,SAVEA,Scottish Longbreads,12.5,3,1998,1000.0,2,1,weekday,1996-10-08,Returning Customer,High,0.0
1998-03-11,72,50,SAVEA,Mozzarella di Giovanni,34.8,3,1998,1739.9999999999998,2,1,weekday,1996-10-08,Returning Customer,High,2.125
1998-03-11,49,28,REGGC,Maxilaku,20.0,3,1998,560.0,2,1,weekday,1996-08-23,Returning Customer,High,0.0
1998-03-11,13,15,BSBEV,Konbu,6.0,3,1998,90.0,2,1,weekday,1996-08-26,Returning Customer,Low,-0.25
1998-03-11,22,21,BSBEV,Gustaf's Knäckebröd,21.0,3,1998,441.0,2,1,weekday,1996-08-26,Returning Customer,Low,0.0
1998-03-11,46,15,BSBEV,Spegesild,12.0,3,1998,180.0,2,1,weekday,1996-08-26,Returning Customer,Low,0.0
1998-03-12,11,5,BOTTM,Queso Cabrales,21.0,3,1998,105.0,3,1,weekday,1996-12-20,Returning Customer,Low,1.5
1998-03-12,44,18,BOTTM,Gula Malacca,19.45,3,1998,350.09999999999997,3,1,weekday,1996-12-20,Returning Customer,Low,0.0
1998-03-12,56,18,BOTTM,Gnocchi di nonna Alice,38.0,3,1998,684.0,3,1,weekday,1996-12-20,Returning Customer,Low,0.0
1998-03-12,13,20,MORGK,Konbu,6.0,3,1998,120.0,3,1,weekday,1996-08-09,Returning Customer,Low,0.33333333333333326
1998-03-12,31,10,MORGK,Gorgonzola Telino,12.5,3,1998,125.0,3,1,weekday,1996-08-09,Returning Customer,Low,-0.7727272727272727
1998-03-12,10,25,VAFFE,Ikura,31.0,3,1998,775.0,3,1,weekday,1996-11-28,Returning Customer,High,0.25
1998-03-12,24,25,VAFFE,Guaraná Fantástica,4.5,3,1998,112.5,3,1,weekday,1996-11-28,Returning Customer,High,-0.2857142857142857
1998-03-12,77,40,VAFFE,Original Frankfurter grüne Soße,13.0,3,1998,520.0,3,1,weekday,1996-11-28,Returning Customer,High,1.6666666666666665
1998-03-13,59,4,BSBEV,Raclette Courdavault,55.0,3,1998,220.0,4,1,weekday,1996-08-26,Returning Customer,Low,0.0
1998-03-13,50,9,GODOS,Valkoinen suklaa,16.25,3,1998,146.25,4,1,weekday,1996-09-11,Returning Customer,Low,-0.625
1998-03-13,51,40,GODOS,Manjimup Dried Apples,53.0,3,1998,2120.0,4,1,weekday,1996-09-11,Returning Customer,High,0.0
1998-03-13,55,4,GODOS,Pâté chinois,24.0,3,1998,96.0,4,1,weekday,1996-09-11,Returning Customer,Low,-0.84
1998-03-13,6,12,BOTTM,Grandma's Boysenberry Spread,25.0,3,1998,300.0,4,1,weekday,1996-12-20,Returning Customer,Low,-0.4
1998-03-13,10,30,BOTTM,Ikura,31.0,3,1998,930.0,4,1,weekday,1996-12-20,Returning Customer,High,0.19999999999999996
1998-03-13,17,6,BOTTM,Alice Mutton,39.0,3,1998,234.0,4,1,weekday,1996-12-20,Returning Customer,Low,-0.6
1998-03-13,62,60,BOTTM,Tarte au sucre,49.3,3,1998,2958.0,4,1,weekday,1996-12-20,Returning Customer,High,1.0
1998-03-16,4,5,MAGAA,Chef Anton's Cajun Seasoning,22.0,3,1998,110.0,0,1,weekday,1996-08-07,Returning Customer,Low,0.0
1998-03-16,33,15,RICSU,Geitost,2.5,3,1998,37.5,0,1,weekday,1996-07-12,Returning Customer,Low,0.0
1998-03-16,41,6,RICSU,Jack's New England Clam Chowder,9.65,3,1998,57.900000000000006,0,1,weekday,1996-07-12,Returning Customer,Low,0.0
1998-03-16,75,50,RICSU,Rhönbräu Klosterbier,7.75,3,1998,387.5,0,1,weekday,1996-07-12,Returning Customer,High,1.5
1998-03-16,6,16,ALFKI,Grandma's Boysenberry Spread,25.0,3,1998,400.0,0,1,weekday,1997-08-25,Returning Customer,Low,0.33333333333333326
1998-03-16,28,2,ALFKI,Rössle Sauerkraut,45.6,3,1998,91.2,0,1,weekday,1997-08-25,Returning Customer,Low,-0.75
1998-03-16,20,50,AROUT,Sir Rodney's Marmalade,81.0,3,1998,4050.0,0,1,weekday,1996-11-15,Returning Customer,High,9.0
1998-03-16,31,50,AROUT,Gorgonzola Telino,12.5,3,1998,625.0,0,1,weekday,1996-11-15,Returning Customer,High,4.0
1998-03-17,16,28,LINOD,Pavlova,17.45,3,1998,488.59999999999997,1,1,weekday,1997-01-06,Returning Customer,High,-0.06666666666666676
1998-03-17,31,25,LINOD,Gorgonzola Telino,12.5,3,1998,312.5,1,1,weekday,1997-01-06,Returning Customer,High,-0.5
1998-03-17,45,30,LINOD,Rogede sild,9.5,3,1998,285.0,1,1,weekday,1997-01-06,Returning Customer,High,0.0
1998-03-17,60,24,LINOD,Camembert Pierrot,34.0,3,1998,816.0,1,1,weekday,1997-01-06,Returning Customer,High,-0.5102040816326531
1998-03-17,75,12,FOLKO,Rhönbräu Klosterbier,7.75,3,1998,93.0,1,1,weekday,1996-07-24,Returning Customer,Low,-0.76
1998-03-17,21,12,BLAUS,Sir Rodney's Scones,10.0,3,1998,120.0,1,1,weekday,1997-04-09,Returning Customer,Low,-0.6666666666666667
1998-03-17,47,14,BLAUS,Zaanse koeken,9.5,3,1998,133.0,1,1,weekday,1997-04-09,Returning Customer,Low,1.7999999999999998
1998-03-17,51,8,BLAUS,Manjimup Dried Apples,53.0,3,1998,424.0,1,1,weekday,1997-04-09,Returning Customer,Low,-0.8
1998-03-18,30,30,HILAA,Nord-Ost Matjeshering,25.89,3,1998,776.7,2,1,weekday,1996-07-16,Returning Customer,High,29.0
1998-03-18,35,40,HILAA,Steeleye Stout,18.0,3,1998,720.0,2,1,weekday,1996-07-16,Returning Customer,High,3.0
1998-03-18,64,8,HILAA,Wimmers gute Semmelknödel,33.25,3,1998,266.0,2,1,weekday,1996-07-16,Returning Customer,Low,0.0
1998-03-18,5,20,OCEAN,Chef Anton's Gumbo Mix,21.35,3,1998,427.0,2,1,weekday,1997-01-09,Returning Customer,Low,0.0
1998-03-18,7,6,OCEAN,Uncle Bob's Organic Dried Pears,30.0,3,1998,180.0,2,1,weekday,1997-01-09,Returning Customer,Low,-0.25
1998-03-18,72,5,OCEAN,Mozzarella di Giovanni,34.8,3,1998,174.0,2,1,weekday,1997-01-09,Returning Customer,Low,-0.9
1998-03-18,75,20,GOURL,Rhönbräu Klosterbier,7.75,3,1998,155.0,2,1,weekday,1997-01-23,Returning Customer,Low,0.6666666666666667
1998-03-19,24,10,HILAA,Guaraná Fantástica,4.5,3,1998,45.0,3,1,weekday,1996-07-16,Returning Customer,Low,-0.6
1998-03-19,41,24,HILAA,Jack's New England Clam Chowder,9.65,3,1998,231.60000000000002,3,1,weekday,1996-07-16,Returning Customer,High,3.0
1998-03-19,52,6,QUEEN,Filo Mix,7.0,3,1998,42.0,3,1,weekday,1996-12-04,Returning Customer,Low,0.19999999999999996
1998-03-19,76,60,QUEEN,Lakkalikööri,18.0,3,1998,1080.0,3,1,weekday,1996-12-04,Returning Customer,High,11.0
1998-03-19,7,45,QUICK,Uncle Bob's Organic Dried Pears,30.0,3,1998,1350.0,3,1,weekday,1996-08-05,Returning Customer,High,6.5
1998-03-19,13,77,QUICK,Konbu,6.0,3,1998,462.0,3,1,weekday,1996-08-05,Returning Customer,High,2.85
1998-03-19,53,20,QUICK,Perth Pasties,32.8,3,1998,656.0,3,1,weekday,1996-08-05,Returning Customer,Low,9.0
1998-03-19,69,9,QUICK,Gudbrandsdalsost,36.0,3,1998,324.0,3,1,weekday,1996-08-05,Returning Customer,Low,0.0
1998-03-19,76,44,QUICK,Lakkalikööri,18.0,3,1998,792.0,3,1,weekday,1996-08-05,Returning Customer,High,-0.2666666666666667
1998-03-19,60,2,FURIB,Camembert Pierrot,34.0,3,1998,68.0,3,1,weekday,1996-10-14,Returning Customer,Low,-0.9166666666666666
1998-03-20,18,6,SPECD,Carnarvon Tigers,62.5,3,1998,375.0,4,1,weekday,1997-11-12,Returning Customer,Low,0.5
1998-03-20,38,5,SPECD,Côte de Blaye,263.5,3,1998,1317.5,4,1,weekday,1997-11-12,Returning Customer,Low,0.0
1998-03-20,69,10,SPECD,Gudbrandsdalsost,36.0,3,1998,360.0,4,1,weekday,1997-11-12,Returning Customer,Low,0.11111111111111116
1998-03-20,51,16,OLDWO,Manjimup Dried Apples,53.0,3,1998,848.0,4,1,weekday,1996-09-13,Returning Customer,Low,1.0
1998-03-20,37,8,CHOPS,Gravad lax,26.0,3,1998,208.0,4,1,weekday,1996-07-11,Returning Customer,Low,0.0
1998-03-20,56,12,CHOPS,Gnocchi di nonna Alice,38.0,3,1998,456.0,4,1,weekday,1996-07-11,Returning Customer,Low,-0.33333333333333337
1998-03-20,62,12,CHOPS,Tarte au sucre,49.3,3,1998,591.5999999999999,4,1,weekday,1996-07-11,Returning Customer,Low,-0.8
1998-03-23,19,12,TOMSP,Teatime Chocolate Biscuits,9.2,3,1998,110.39999999999999,0,1,weekday,1996-07-05,Returning Customer,Low,0.7142857142857144
1998-03-23,49,40,TOMSP,Maxilaku,20.0,3,1998,800.0,0,1,weekday,1996-07-05,Returning Customer,High,0.4285714285714286
1998-03-23,12,30,ERNSH,Queso Manchego La Pastora,38.0,3,1998,1140.0,0,1,weekday,1996-07-17,Returning Customer,High,0.0
1998-03-23,24,30,ERNSH,Guaraná Fantástica,4.5,3,1998,135.0,0,1,weekday,1996-07-17,Returning Customer,High,2.0
1998-03-23,64,4,ERNSH,Wimmers gute Semmelknödel,33.25,3,1998,133.0,0,1,weekday,1996-07-17,Returning Customer,Low,-0.5
1998-03-23,46,9,COMMI,Spegesild,12.0,3,1998,108.0,0,1,weekday,1996-08-27,Returning Customer,Low,-0.4
1998-03-24,52,40,BOLID,Filo Mix,7.0,3,1998,280.0,1,1,weekday,1996-10-10,Returning Customer,High,5.666666666666667
1998-03-24,29,14,FRANR,Thüringer Rostbratwurst,123.79,3,1998,1733.0600000000002,1,1,weekday,1997-09-17,Returning Customer,Low,0.0
1998-03-24,17,6,LACOR,Alice Mutton,39.0,3,1998,234.0,1,1,weekday,1998-01-29,Returning Customer,Low,0.0
1998-03-24,33,7,LACOR,Geitost,2.5,3,1998,17.5,1,1,weekday,1998-01-29,Returning Customer,Low,-0.5333333333333333
1998-03-24,26,5,LACOR,Gumbär Gummibärchen,31.23,3,1998,156.15,1,1,weekday,1998-01-29,Returning Customer,Low,0.0
1998-03-24,41,6,LACOR,Jack's New England Clam Chowder,9.65,3,1998,57.900000000000006,1,1,weekday,1998-01-29,Returning Customer,Low,-0.75
1998-03-24,75,10,LACOR,Rhönbräu Klosterbier,7.75,3,1998,77.5,1,1,weekday,1998-01-29,Returning Customer,Low,-0.5
1998-03-25,63,10,SPLIR,Vegie-spread,43.9,3,1998,439.0,2,1,weekday,1996-08-01,Returning Customer,Low,-0.75
1998-03-25,8,16,BOTTM,Northwoods Cranberry Sauce,40.0,3,1998,640.0,2,1,weekday,1996-12-20,Returning Customer,Low,0.0
1998-03-25,75,10,BOTTM,Rhönbräu Klosterbier,7.75,3,1998,77.5,2,1,weekday,1996-12-20,Returning Customer,Low,0.0
1998-03-25,28,20,HILAA,Rössle Sauerkraut,45.6,3,1998,912.0,2,1,weekday,1996-07-16,Returning Customer,Low,9.0
1998-03-26,39,30,FOLKO,Chartreuse verte,18.0,3,1998,540.0,3,1,weekday,1996-07-24,Returning Customer,High,0.0
1998-03-26,47,30,FOLKO,Zaanse koeken,9.5,3,1998,285.0,3,1,weekday,1996-07-24,Returning Customer,High,1.1428571428571428
1998-03-26,51,10,FOLKO,Manjimup Dried Apples,53.0,3,1998,530.0,3,1,weekday,1996-07-24,Returning Customer,Low,-0.375
1998-03-26,63,20,FOLKO,Vegie-spread,43.9,3,1998,878.0,3,1,weekday,1996-07-24,Returning Customer,Low,1.0
1998-03-26,8,20,MAISD,Northwoods Cranberry Sauce,40.0,3,1998,800.0,3,1,weekday,1997-05-07,Returning Customer,Low,0.25
1998-03-26,21,40,MAISD,Sir Rodney's Scones,10.0,3,1998,400.0,3,1,weekday,1997-05-07,Returning Customer,High,2.3333333333333335
1998-03-26,40,10,MAISD,Boston Crab Meat,18.4,3,1998,184.0,3,1,weekday,1997-05-07,Returning Customer,Low,-0.5
1998-03-26,44,6,MAISD,Gula Malacca,19.45,3,1998,116.69999999999999,3,1,weekday,1997-05-07,Returning Customer,Low,-0.6666666666666667
1998-03-26,7,18,ERNSH,Uncle Bob's Organic Dried Pears,30.0,3,1998,540.0,3,1,weekday,1996-07-17,Returning Customer,Low,-0.6
1998-03-26,12,20,ERNSH,Queso Manchego La Pastora,38.0,3,1998,760.0,3,1,weekday,1996-07-17,Returning Customer,Low,-0.33333333333333337
1998-03-26,24,80,ERNSH,Guaraná Fantástica,4.5,3,1998,360.0,3,1,weekday,1996-07-17,Returning Customer,High,1.6666666666666665
1998-03-26,27,30,ERNSH,Schoggi Schokolade,43.9,3,1998,1317.0,3,1,weekday,1996-07-17,Returning Customer,High,0.19999999999999996
1998-03-26,31,24,ERNSH,Gorgonzola Telino,12.5,3,1998,300.0,3,1,weekday,1996-07-17,Returning Customer,High,-0.040000000000000036
1998-03-26,63,35,ERNSH,Vegie-spread,43.9,3,1998,1536.5,3,1,weekday,1996-07-17,Returning Customer,High,0.75
1998-03-27,75,40,FOLKO,Rhönbräu Klosterbier,7.75,3,1998,310.0,4,1,weekday,1996-07-24,Returning Customer,High,3.0
1998-03-27,38,60,HANAR,Côte de Blaye,263.5,3,1998,15810.0,4,1,weekday,1996-07-08,Returning Customer,High,11.0
1998-03-27,7,20,BOTTM,Uncle Bob's Organic Dried Pears,30.0,3,1998,600.0,4,1,weekday,1996-12-20,Returning Customer,Low,0.11111111111111116
1998-03-27,43,9,BOTTM,Ipoh Coffee,46.0,3,1998,414.0,4,1,weekday,1996-12-20,Returning Customer,Low,-0.625
1998-03-27,13,84,SAVEA,Konbu,6.0,3,1998,504.0,4,1,weekday,1996-10-08,Returning Customer,High,0.09090909090909083
1998-03-27,57,15,SAVEA,Ravioli Angelo,19.5,3,1998,292.5,4,1,weekday,1996-10-08,Returning Customer,Low,-0.5
1998-03-30,16,55,SAVEA,Pavlova,17.45,3,1998,959.75,0,1,weekday,1996-10-08,Returning Customer,High,0.9642857142857144
1998-03-30,24,20,SAVEA,Guaraná Fantástica,4.5,3,1998,90.0,0,1,weekday,1996-10-08,Returning Customer,Low,-0.75
1998-03-30,36,40,SAVEA,Inlagd Sill,19.0,3,1998,760.0,0,1,weekday,1996-10-08,Returning Customer,High,0.33333333333333326
1998-03-30,16,36,HUNGO,Pavlova,17.45,3,1998,628.1999999999999,0,1,weekday,1996-09-05,Returning Customer,High,-0.34545454545454557
1998-03-30,18,8,HUNGO,Carnarvon Tigers,62.5,3,1998,500.0,0,1,weekday,1996-09-05,Returning Customer,Low,0.33333333333333326
1998-03-30,32,35,HUNGO,Mascarpone Fabioli,32.0,3,1998,1120.0,0,1,weekday,1996-09-05,Returning Customer,High,0.0
1998-03-30,11,30,OCEAN,Queso Cabrales,21.0,3,1998,630.0,0,1,weekday,1997-01-09,Returning Customer,High,5.0
1998-03-30,20,15,OCEAN,Sir Rodney's Marmalade,81.0,3,1998,1215.0,0,1,weekday,1997-01-09,Returning Customer,Low,-0.7
1998-03-30,76,10,OCEAN,Lakkalikööri,18.0,3,1998,180.0,0,1,weekday,1997-01-09,Returning Customer,Low,-0.7727272727272727
1998-03-30,77,15,OCEAN,Original Frankfurter grüne Soße,13.0,3,1998,195.0,0,1,weekday,1997-01-09,Returning Customer,Low,-0.625
1998-03-31,7,60,EASTC,Uncle Bob's Organic Dried Pears,30.0,3,1998,1800.0,1,1,weekday,1996-11-26,Returning Customer,High,2.0
1998-03-31,43,6,EASTC,Ipoh Coffee,46.0,3,1998,276.0,1,1,weekday,1996-11-26,Returning Customer,Low,-0.33333333333333337
1998-03-31,72,20,EASTC,Mozzarella di Giovanni,34.8,3,1998,696.0,1,1,weekday,1996-11-26,Returning Customer,Low,3.0
1998-03-31,7,60,RATTC,Uncle Bob's Organic Dried Pears,30.0,3,1998,1800.0,1,1,weekday,1996-07-22,Returning Customer,High,0.0
1998-03-31,62,40,RATTC,Tarte au sucre,49.3,3,1998,1972.0,1,1,weekday,1996-07-22,Returning Customer,High,2.333333333333334
1998-03-31,6,40,QUEDE,Grandma's Boysenberry Spread,25.0,3,1998,1000.0,1,1,weekday,1996-07-19,Returning Customer,High,1.5
1998-03-31,11,15,QUEDE,Queso Cabrales,21.0,3,1998,315.0,1,1,weekday,1996-07-19,Returning Customer,Low,-0.5
1998-03-31,41,4,QUEDE,Jack's New England Clam Chowder,9.65,3,1998,38.6,1,1,weekday,1996-07-19,Returning Customer,Low,-0.33333333333333337
1998-04-01,21,65,ERNSH,Sir Rodney's Scones,10.0,4,1998,650.0,2,2,weekday,1996-07-17,Returning Customer,High,0.0
1998-04-01,34,60,ERNSH,Sasquatch Ale,14.0,4,1998,840.0,2,2,weekday,1996-07-17,Returning Customer,High,0.0
1998-04-01,55,65,ERNSH,Pâté chinois,24.0,4,1998,1560.0,2,2,weekday,1996-07-17,Returning Customer,High,0.0
1998-04-01,61,66,ERNSH,Sirop d'érable,28.5,4,1998,1881.0,2,2,weekday,1996-07-17,Returning Customer,High,0.0
1998-04-01,2,50,QUICK,Chang,19.0,4,1998,950.0,2,2,weekday,1996-08-05,Returning Customer,High,0.0
1998-04-01,70,20,QUICK,Outback Lager,15.0,4,1998,300.0,2,2,weekday,1996-08-05,Returning Customer,Low,0.0
1998-04-01,76,90,QUICK,Lakkalikööri,18.0,4,1998,1620.0,2,2,weekday,1996-08-05,Returning Customer,High,0.0
1998-04-01,72,2,THEBI,Mozzarella di Giovanni,34.8,4,1998,69.6,2,2,weekday,1996-09-20,Returning Customer,Low,0.0
1998-04-01,29,50,FOLKO,Thüringer Rostbratwurst,123.79,4,1998,6189.5,2,2,weekday,1996-07-24,Returning Customer,High,0.0
1998-04-01,41,35,FOLKO,Jack's New England Clam Chowder,9.65,4,1998,337.75,2,2,weekday,1996-07-24,Returning Customer,High,0.0
1998-04-02,59,18,VAFFE,Raclette Courdavault,55.0,4,1998,990.0,3,2,weekday,1996-11-28,Returning Customer,Low,0.0
1998-04-02,51,20,PERIC,Manjimup Dried Apples,53.0,4,1998,1060.0,3,2,weekday,1996-10-04,Returning Customer,Low,0.0
1998-04-02,60,4,PERIC,Camembert Pierrot,34.0,4,1998,136.0,3,2,weekday,1996-10-04,Returning Customer,Low,0.0
1998-04-02,42,40,QUICK,Singaporean Hokkien Fried Mee,14.0,4,1998,560.0,3,2,weekday,1996-08-05,Returning Customer,High,0.0
1998-04-03,32,50,LILAS,Mascarpone Fabioli,32.0,4,1998,1600.0,4,2,weekday,1996-08-16,Returning Customer,High,0.0
1998-04-03,46,20,LILAS,Spegesild,12.0,4,1998,240.0,4,2,weekday,1996-08-16,Returning Customer,Low,0.0
1998-04-03,52,20,LILAS,Filo Mix,7.0,4,1998,140.0,4,2,weekday,1996-08-16,Returning Customer,Low,0.0
1998-04-03,24,12,WOLZA,Guaraná Fantástica,4.5,4,1998,54.0,4,2,weekday,1996-12-05,Returning Customer,Low,0.0
1998-04-03,61,7,WOLZA,Sirop d'érable,28.5,4,1998,199.5,4,2,weekday,1996-12-05,Returning Customer,Low,-0.8939393939393939
1998-04-03,74,20,WOLZA,Longlife Tofu,10.0,4,1998,200.0,4,2,weekday,1996-12-05,Returning Customer,Low,0.0
1998-04-03,75,30,WOLZA,Rhönbräu Klosterbier,7.75,4,1998,232.5,4,2,weekday,1996-12-05,Returning Customer,High,0.0
1998-04-03,41,20,OTTIK,Jack's New England Clam Chowder,9.65,4,1998,193.0,4,2,weekday,1996-07-19,Returning Customer,Low,-0.4285714285714286
1998-04-03,51,15,OTTIK,Manjimup Dried Apples,53.0,4,1998,795.0,4,2,weekday,1996-07-19,Returning Customer,Low,-0.25
1998-04-03,77,21,OTTIK,Original Frankfurter grüne Soße,13.0,4,1998,273.0,4,2,weekday,1996-07-19,Returning Customer,Low,0.0
